,Date,Open,High,Low,Close,Volume,MACD_line,Signal_line,Zero_line,Signal,Account Value,Gains/Losses
195,2023-03-03 23:30:00-06:00,1571.69,1571.69,1564.1,1564.1,0.001154,3.0160543273593703,2.1733525227782615,0,0,88.14834277153945,0.0
196,2023-03-03 23:45:00-06:00,1564.1,1564.1,1564.1,1564.1,0.0,2.715103030064256,2.2937415243973716,0,0,88.14834277153945,0.0
197,2023-03-04 00:00:00-06:00,1564.1,1564.1,1564.1,1564.1,0.0,2.444922688471479,2.3273373386360623,0,0,88.14834277153945,0.0
198,2023-03-04 00:15:00-06:00,1564.1,1564.1,1564.1,1564.1,0.0,2.202258285003154,2.299541993384305,0,-1,96.24046086289849,-1.9078819086409595
199,2023-03-04 00:30:00-06:00,1564.1,1564.1,1564.1,1564.1,0.0,1.9842147191977801,2.2294692657872996,0,0,96.24046086289849,0.0
200,2023-03-04 00:45:00-06:00,1564.1,1564.1,1564.1,1564.1,0.0,1.7882148505893838,2.1314127290766516,0,0,96.24046086289849,0.0
201,2023-03-04 01:00:00-06:00,1564.1,1564.1,1564.1,1564.1,0.0,1.6119627189350467,2.015979393489628,0,0,96.24046086289849,0.0
202,2023-03-04 01:15:00-06:00,1564.1,1564.1,1564.1,1564.1,0.0,1.4534112669521164,1.89096425425907,0,0,96.24046086289849,0.0
203,2023-03-04 01:30:00-06:00,1564.1,1564.1,1564.1,1564.1,0.0,1.310733982950751,1.7620241939683325,0,0,96.24046086289849,0.0
204,2023-03-04 01:45:00-06:00,1564.1,1564.1,1564.1,1564.1,0.0,1.1822999599178274,1.6331965864015536,0,0,96.24046086289849,0.0
205,2023-03-04 02:00:00-06:00,1564.1,1564.1,1564.1,1564.1,0.0,1.0666519355454511,1.5072977751001977,0,0,96.24046086289849,0.0
206,2023-03-04 02:15:00-06:00,1564.1,1564.1,1564.1,1564.1,0.0,0.9624869361462061,1.3862286997770885,0,0,96.24046086289849,0.0
207,2023-03-04 02:30:00-06:00,1564.1,1564.1,1564.1,1564.1,0.0,0.8686391976148116,1.2712088104076937,0,0,96.24046086289849,0.0
208,2023-03-04 02:45:00-06:00,1564.1,1564.1,1564.1,1564.1,0.0,0.784065079873244,1.162954648066705,0,0,96.24046086289849,0.0
209,2023-03-04 03:00:00-06:00,1564.1,1564.1,1564.1,1564.1,0.0,0.7078297284906512,1.0618157770498042,0,0,96.24046086289849,0.0
210,2023-03-04 03:15:00-06:00,1564.1,1564.1,1564.1,1564.1,0.0,0.6390952693222971,0.9678778864436915,0,0,96.24046086289849,0.0
211,2023-03-04 03:30:00-06:00,1564.1,1564.1,1564.1,1564.1,0.0,0.5771103497488639,0.8810406560670632,0,0,96.24046086289849,0.0
212,2023-03-04 03:45:00-06:00,1564.1,1564.1,1564.1,1564.1,0.0,0.5212008640721706,0.8010762578459759,0,0,96.24046086289849,0.0
213,2023-03-04 04:00:00-06:00,1564.1,1564.1,1564.1,1564.1,0.0,0.4707617213512094,0.7276730275138056,0,0,96.24046086289849,0.0
214,2023-03-04 04:15:00-06:00,1564.1,1564.1,1564.1,1564.1,0.0,0.4252495319226455,0.6604678062713255,0,0,96.24046086289849,0.0
215,2023-03-04 04:30:00-06:00,1564.1,1564.1,1564.1,1564.1,0.0,0.38417610438295924,0.599069650296133,0,0,96.24046086289849,0.0
216,2023-03-04 04:45:00-06:00,1564.1,1564.1,1564.1,1564.1,0.0,0.3471026583267758,0.5430769854140537,0,0,96.24046086289849,0.0
217,2023-03-04 05:00:00-06:00,1564.1,1564.1,1564.1,1564.1,0.0,0.3136346698322541,0.4920898041736538,0,0,96.24046086289849,0.0
218,2023-03-04 05:15:00-06:00,1564.1,1564.1,1564.1,1564.1,0.0,0.28341727688462015,0.4457181314427574,0,0,96.24046086289849,0.0
219,2023-03-04 05:30:00-06:00,1564.1,1564.1,1564.1,1564.1,0.0,0.25613118079081687,0.4035876979645484,0,0,96.24046086289849,0.0
220,2023-03-04 05:45:00-06:00,1564.1,1564.1,1564.1,1564.1,0.0,0.23148898735962575,0.3653435400523434,0,0,96.24046086289849,0.0
221,2023-03-04 06:00:00-06:00,1564.1,1564.1,1564.1,1564.1,0.0,0.20923193836119935,0.33065207300986693,0,0,96.24046086289849,0.0
222,2023-03-04 06:15:00-06:00,1564.1,1564.1,1564.1,1564.1,0.0,0.18912698966460084,0.2992020544886967,0,0,96.24046086289849,0.0
223,2023-03-04 06:30:00-06:00,1564.1,1564.1,1564.1,1564.1,0.0,0.17096419759059245,0.2707047529557846,0,0,96.24046086289849,0.0
224,2023-03-04 06:45:00-06:00,1564.1,1564.1,1564.1,1564.1,0.0,0.15455437951800377,0.24489355885849998,0,0,96.24046086289849,0.0
225,2023-03-04 07:00:00-06:00,1564.1,1564.1,1564.1,1564.1,0.0,0.13972701872967264,0.22152321660764945,0,0,96.24046086289849,0.0
226,2023-03-04 07:15:00-06:00,1564.1,1564.1,1564.1,1564.1,0.0,0.12632838693571102,0.20036881001388535,0,0,96.24046086289849,0.0
227,2023-03-04 07:30:00-06:00,1564.1,1564.1,1564.1,1564.1,0.0,0.11421986095547254,0.18122459911201583,0,0,96.24046086289849,0.0
228,2023-03-04 07:45:00-06:00,1564.1,1564.1,1564.1,1564.1,0.0,0.10327641270009735,0.1639027799093673,0,0,96.24046086289849,0.0
229,2023-03-04 08:00:00-06:00,1564.1,1567.87,1564.1,1567.87,0.003087,0.314337634911908,0.1973327476877097,0,0,96.24046086289849,0.0
230,2023-03-04 08:15:00-06:00,1567.87,1567.87,1567.87,1567.87,0.0,0.471313623566175,0.2582173867718131,0,0,96.24046086289849,0.0
231,2023-03-04 08:30:00-06:00,1567.87,1567.87,1567.87,1567.87,0.0,0.5845836863300065,0.3307432311180783,0,0,96.24046086289849,0.0
232,2023-03-04 08:45:00-06:00,1567.87,1567.87,1567.87,1567.87,0.0,0.6627342664485241,0.40451901674706625,0,0,96.24046086289849,0.0
233,2023-03-04 09:00:00-06:00,1567.87,1567.87,1567.87,1567.87,0.0,0.7128534392650181,0.4730377773066111,0,0,96.24046086289849,0.0
234,2023-03-04 09:15:00-06:00,1567.87,1567.87,1567.87,1567.87,0.0,0.7407783233734335,0.5325356764325716,0,0,96.24046086289849,0.0
235,2023-03-04 09:30:00-06:00,1567.87,1567.87,1567.87,1567.87,0.0,0.7513028196560754,0.5811505971489058,0,0,96.24046086289849,0.0
236,2023-03-04 09:45:00-06:00,1567.87,1567.87,1567.87,1567.87,0.0,0.7483519348372738,0.6183064499685431,0,0,96.24046086289849,0.0
237,2023-03-04 10:00:00-06:00,1567.87,1567.87,1567.87,1567.87,0.0,0.7351279690260526,0.6442667875368786,0,0,96.24046086289849,0.0
238,2023-03-04 10:15:00-06:00,1567.87,1567.87,1567.87,1567.87,0.0,0.7142330212948309,0.6598148394830903,0,0,96.24046086289849,0.0
239,2023-03-04 10:30:00-06:00,1567.87,1567.87,1567.87,1567.87,0.0,0.6877715701555189,0.6660274462991855,0,0,96.24046086289849,0.0
240,2023-03-04 10:45:00-06:00,1567.87,1567.87,1567.87,1567.87,0.0,0.6574362970100083,0.6641183020127017,0,0,96.24046086289849,0.0
241,2023-03-04 11:00:00-06:00,1567.87,1567.87,1567.87,1567.87,0.0,0.6245798234735958,0.655331973448456,0,0,96.24046086289849,0.0
242,2023-03-04 11:15:00-06:00,1567.87,1567.87,1567.87,1567.87,0.0,0.5902746137189752,0.6408747823974603,0,0,96.24046086289849,0.0
243,2023-03-04 11:30:00-06:00,1567.87,1567.87,1567.87,1567.87,0.0,0.5553629386508874,0.6218721504537774,0,0,96.24046086289849,0.0
244,2023-03-04 11:45:00-06:00,1567.87,1567.87,1567.87,1567.87,0.0,0.5204984996626081,0.5993446725001843,0,0,96.24046086289849,0.0
245,2023-03-04 12:00:00-06:00,1567.87,1567.87,1560.43,1560.43,0.001085,0.05013710132107008,0.47729854557149226,0,0,96.24046086289849,0.0
246,2023-03-04 12:15:00-06:00,1560.43,1560.43,1560.43,1560.43,0.0,-0.31069103295976674,0.3021897503423236,0,0,96.24046086289849,0.0
247,2023-03-04 12:30:00-06:00,1560.43,1560.43,1560.43,1560.43,0.0,-0.5823771719080924,0.1056193231755645,0,0,96.24046086289849,0.0
248,2023-03-04 12:45:00-06:00,1560.43,1560.43,1560.43,1560.43,0.0,-0.7818383233825443,-0.09159348717068191,0,0,96.24046086289849,0.0
249,2023-03-04 13:00:00-06:00,1560.43,1560.43,1560.43,1560.43,0.0,-0.9230838448647773,-0.2763691222138142,0,0,96.24046086289849,0.0
250,2023-03-04 13:15:00-06:00,1560.43,1560.43,1560.43,1560.43,0.0,-1.0176918251224834,-0.4411075006379629,0,0,96.24046086289849,0.0
251,2023-03-04 13:30:00-06:00,1560.43,1560.43,1560.43,1560.43,0.0,-1.0752094096403653,-0.5820190359718301,0,0,96.24046086289849,0.0
252,2023-03-04 13:45:00-06:00,1560.43,1560.43,1560.43,1560.43,0.0,-1.1034890342764356,-0.6979012578172981,0,0,96.24046086289849,0.0
253,2023-03-04 14:00:00-06:00,1560.43,1560.43,1555.71,1555.71,0.001023,-1.3856007024514838,-0.8507233566248948,0,0,96.24046086289849,0.0
254,2023-03-04 14:15:00-06:00,1555.71,1555.71,1555.71,1555.71,0.0,-1.581274460102577,-1.013068046286602,0,0,96.24046086289849,0.0
255,2023-03-04 14:30:00-06:00,1555.71,1555.71,1555.71,1555.71,0.0,-1.707907124969779,-1.167476730438419,0,0,96.24046086289849,0.0
256,2023-03-04 14:45:00-06:00,1555.71,1555.71,1550.77,1550.77,0.001001,-2.0693525405645232,-1.3678935771331089,0,0,96.24046086289849,0.0
257,2023-03-04 15:00:00-06:00,1550.77,1550.77,1550.77,1550.77,0.0,-2.315743316011776,-1.5785268524394793,0,0,96.24046086289849,0.0
258,2023-03-04 15:15:00-06:00,1550.77,1550.77,1550.77,1550.77,0.0,-2.470441846430731,-1.7767301844375352,0,0,96.24046086289849,0.0
259,2023-03-04 15:30:00-06:00,1550.77,1550.77,1550.77,1550.77,0.0,-2.5526771045695114,-1.949162833355752,0,0,96.24046086289849,0.0
260,2023-03-04 15:45:00-06:00,1550.77,1550.77,1550.77,1550.77,0.0,-2.5782319050556453,-2.088955960400173,0,0,96.24046086289849,0.0
261,2023-03-04 16:00:00-06:00,1550.77,1550.77,1550.77,1550.77,0.0,-2.560019544914212,-2.1936367569588486,0,0,96.24046086289849,0.0
262,2023-03-04 16:15:00-06:00,1550.77,1550.77,1550.77,1550.77,0.0,-2.508567305173301,-2.263621323228727,0,0,96.24046086289849,0.0
263,2023-03-04 16:30:00-06:00,1550.77,1550.77,1550.77,1550.77,0.0,-2.4324215640504008,-2.3011324878557655,0,0,96.24046086289849,0.0
264,2023-03-04 16:45:00-06:00,1550.77,1550.77,1550.77,1550.77,0.0,-2.3384869627652733,-2.3094334822801006,0,0,96.24046086289849,0.0
265,2023-03-04 17:00:00-06:00,1550.77,1573.25,1550.77,1573.25,2.054625,-0.9148009571988496,-1.9995151433731557,0,1,86.24046086289849,0.0
266,2023-03-04 17:15:00-06:00,1573.25,1573.25,1573.25,1573.25,0.0,0.18853083398130366,-1.5132827039610535,0,0,86.24046086289849,0.0
267,2023-03-04 17:30:00-06:00,1573.25,1573.25,1573.25,1573.25,0.0,1.030443731493051,-0.9480101627490302,0,0,86.24046086289849,0.0
268,2023-03-04 17:45:00-06:00,1573.25,1573.25,1573.25,1573.25,0.0,1.6598870305920173,-0.36847745311768626,0,0,86.24046086289849,0.0
269,2023-03-04 18:00:00-06:00,1573.25,1573.25,1573.25,1573.25,0.0,2.117447841541889,0.18395039013999703,0,0,86.24046086289849,0.0
270,2023-03-04 18:15:00-06:00,1573.25,1573.25,1573.25,1573.25,0.0,2.4367167723930834,0.6845651417517941,0,0,86.24046086289849,0.0
271,2023-03-04 18:30:00-06:00,1573.25,1573.25,1573.25,1573.25,0.0,2.6454359645479144,1.1203142134842652,0,0,86.24046086289849,0.0
272,2023-03-04 18:45:00-06:00,1573.25,1573.25,1573.25,1573.25,0.0,2.766463683603888,1.4861252068441813,0,0,86.24046086289849,0.0
273,2023-03-04 19:00:00-06:00,1573.25,1573.25,1573.25,1573.25,0.0,2.8185843376265893,1.7822272359069387,0,0,86.24046086289849,0.0
274,2023-03-04 19:15:00-06:00,1573.25,1578.05,1573.25,1578.05,0.080969,3.09850697257275,2.074733844054897,0,0,86.24046086289849,0.0
275,2023-03-04 19:30:00-06:00,1578.05,1578.05,1578.05,1578.05,0.0,3.2674073491787112,2.339772400749078,0,0,86.24046086289849,0.0
276,2023-03-04 19:45:00-06:00,1578.05,1578.05,1578.05,1578.05,0.0,3.3488379327461644,2.5640091856373193,0,0,86.24046086289849,0.0
277,2023-03-04 20:00:00-06:00,1578.05,1578.05,1578.05,1578.05,0.0,3.362111340199135,2.7413652199843894,0,0,86.24046086289849,0.0
278,2023-03-04 20:15:00-06:00,1578.05,1578.05,1578.05,1578.05,0.0,3.323011328466009,2.8706199107580828,0,0,86.24046086289849,0.0
279,2023-03-04 20:30:00-06:00,1578.05,1578.05,1558.2,1558.2,0.002002,2.0810188458060566,2.69515300743541,0,-1,94.1742695392055,-2.0661913236929923
280,2023-03-04 20:45:00-06:00,1558.2,1558.2,1558.2,1558.2,0.0,1.0996983173843091,2.3406075207573878,0,0,94.1742695392055,0.0
281,2023-03-04 21:00:00-06:00,1558.2,1558.2,1558.2,1558.2,0.0,0.33231815727549474,1.8943209955391893,0,0,94.1742695392055,0.0
282,2023-03-04 21:15:00-06:00,1558.2,1558.2,1558.2,1558.2,0.0,-0.2600324877494131,1.415575777030611,0,0,94.1742695392055,0.0
283,2023-03-04 21:30:00-06:00,1558.2,1558.2,1558.2,1558.2,0.0,-0.7097070476734189,0.9432907048741599,0,0,94.1742695392055,0.0
284,2023-03-04 21:45:00-06:00,1558.2,1558.2,1558.2,1558.2,0.0,-1.0435647576859992,0.5017672687496801,0,0,94.1742695392055,0.0
285,2023-03-04 22:00:00-06:00,1558.2,1558.2,1558.2,1558.2,0.0,-1.283865132638084,0.10496006844128808,0,0,94.1742695392055,0.0
286,2023-03-04 22:15:00-06:00,1558.2,1558.2,1558.2,1558.2,0.0,-1.4490201430205616,-0.24036886743912295,0,0,94.1742695392055,0.0
287,2023-03-04 22:30:00-06:00,1558.2,1558.2,1558.2,1558.2,0.0,-1.5542264309249276,-0.5323372148804129,0,0,94.1742695392055,0.0
288,2023-03-04 22:45:00-06:00,1558.2,1558.2,1558.2,1558.2,0.0,-1.6119964252409318,-0.7722614838494171,0,0,94.1742695392055,0.0
289,2023-03-04 23:00:00-06:00,1558.2,1558.2,1558.2,1558.2,0.0,-1.6326042754647005,-0.9634487708750357,0,0,94.1742695392055,0.0
290,2023-03-04 23:15:00-06:00,1558.2,1558.2,1558.2,1558.2,0.0,-1.6244600395486941,-1.1103401639136266,0,0,94.1742695392055,0.0
291,2023-03-04 23:30:00-06:00,1558.2,1558.2,1558.2,1558.2,0.0,-1.5944234627552305,-1.2179142303228718,0,0,94.1742695392055,0.0
292,2023-03-04 23:45:00-06:00,1558.2,1558.2,1558.2,1558.2,0.0,-1.5480669118364858,-1.2912814928814527,0,0,94.1742695392055,0.0
293,2023-03-05 00:00:00-06:00,1558.2,1558.2,1558.2,1558.2,0.0,-1.4898955316555202,-1.3354179459423565,0,0,94.1742695392055,0.0
294,2023-03-05 00:15:00-06:00,1558.2,1558.2,1558.2,1558.2,0.0,-1.4235314269506034,-1.3549987194997446,0,0,94.1742695392055,0.0
295,2023-03-05 00:30:00-06:00,1558.2,1558.2,1558.2,1558.2,0.0,-1.3518676042724564,-1.3543029161159028,0,1,84.1742695392055,0.0
296,2023-03-05 00:45:00-06:00,1558.2,1558.2,1558.2,1558.2,0.0,-1.2771965077274672,-1.3371681586962503,0,0,84.1742695392055,0.0
297,2023-03-05 01:00:00-06:00,1558.2,1558.2,1558.2,1558.2,0.0,-1.201317221248246,-1.3069790614855825,0,0,84.1742695392055,0.0
298,2023-03-05 01:15:00-06:00,1558.2,1558.2,1558.2,1558.2,0.0,-1.1256247679179978,-1.2666781073594526,0,0,84.1742695392055,0.0
299,2023-03-05 01:30:00-06:00,1558.2,1558.2,1558.2,1558.2,0.0,-1.051184394959364,-1.2187906157149886,0,0,84.1742695392055,0.0
300,2023-03-05 01:45:00-06:00,1558.2,1558.2,1558.2,1558.2,0.0,-0.9787932758085844,-1.1654578735135654,0,0,84.1742695392055,0.0
301,2023-03-05 02:00:00-06:00,1558.2,1558.2,1558.2,1558.2,0.0,-0.9090316750550755,-1.1084742738561233,0,0,84.1742695392055,0.0
302,2023-03-05 02:15:00-06:00,1558.2,1558.2,1558.2,1558.2,0.0,-0.842305296821678,-1.0493256122929133,0,0,84.1742695392055,0.0
303,2023-03-05 02:30:00-06:00,1558.2,1558.2,1558.2,1558.2,0.0,-0.7788802629827387,-0.9892266457795412,0,0,84.1742695392055,0.0
304,2023-03-05 02:45:00-06:00,1558.2,1558.2,1558.2,1558.2,0.0,-0.718911936520044,-0.9291567103885419,0,0,84.1742695392055,0.0
305,2023-03-05 03:00:00-06:00,1558.2,1558.2,1558.2,1558.2,0.0,-0.6624686105978981,-0.8698926882128433,0,0,84.1742695392055,0.0
306,2023-03-05 03:15:00-06:00,1558.2,1558.2,1558.2,1558.2,0.0,-0.6095509199014941,-0.8120389619214323,0,0,84.1742695392055,0.0
307,2023-03-05 03:30:00-06:00,1558.2,1558.2,1558.2,1558.2,0.0,-0.5601076926664064,-0.7560542354203154,0,0,84.1742695392055,0.0
308,2023-03-05 03:45:00-06:00,1558.2,1558.2,1558.2,1558.2,0.0,-0.5140488455501782,-0.7022752598936182,0,0,84.1742695392055,0.0
309,2023-03-05 04:00:00-06:00,1558.2,1558.2,1558.2,1558.2,0.0,-0.4712558256617285,-0.6509376078420872,0,0,84.1742695392055,0.0
310,2023-03-05 04:15:00-06:00,1558.2,1558.2,1558.2,1558.2,0.0,-0.43159002178163064,-0.6021936998286525,0,0,84.1742695392055,0.0
311,2023-03-05 04:30:00-06:00,1558.2,1558.2,1558.2,1558.2,0.0,-0.3948994976128688,-0.5561283215584784,0,0,84.1742695392055,0.0
312,2023-03-05 04:45:00-06:00,1558.2,1558.2,1558.2,1558.2,0.0,-0.3610243417822403,-0.5127718816082033,0,0,84.1742695392055,0.0
313,2023-03-05 05:00:00-06:00,1558.2,1558.2,1558.2,1558.2,0.0,-0.3298008804792971,-0.47211165913511305,0,0,84.1742695392055,0.0
314,2023-03-05 05:15:00-06:00,1558.2,1558.2,1558.2,1558.2,0.0,-0.30106495764334795,-0.43410128102583195,0,0,84.1742695392055,0.0
315,2023-03-05 05:30:00-06:00,1558.2,1558.2,1558.2,1558.2,0.0,-0.2746544532358257,-0.39866865262805284,0,0,84.1742695392055,0.0
316,2023-03-05 05:45:00-06:00,1558.2,1558.2,1558.2,1558.2,0.0,-0.25041118131593976,-0.36572254789202774,0,0,84.1742695392055,0.0
317,2023-03-05 06:00:00-06:00,1558.2,1558.2,1558.2,1558.2,0.0,-0.22818228550454478,-0.33515804513925374,0,0,84.1742695392055,0.0
318,2023-03-05 06:15:00-06:00,1558.2,1558.2,1558.2,1558.2,0.0,-0.20782122921650625,-0.3068609749341987,0,0,84.1742695392055,0.0
319,2023-03-05 06:30:00-06:00,1558.2,1558.2,1558.2,1558.2,0.0,-0.18918846115411725,-0.280711527427514,0,0,84.1742695392055,0.0
320,2023-03-05 06:45:00-06:00,1558.2,1558.2,1558.2,1558.2,0.0,-0.17215182243762683,-0.2565871485408724,0,0,84.1742695392055,0.0
321,2023-03-05 07:00:00-06:00,1558.2,1558.2,1558.2,1558.2,0.0,-0.15658674997780508,-0.23436483774907965,0,0,84.1742695392055,0.0
322,2023-03-05 07:15:00-06:00,1558.2,1558.2,1558.2,1558.2,0.0,-0.14237632087883867,-0.21392294511124832,0,0,84.1742695392055,0.0
323,2023-03-05 07:30:00-06:00,1558.2,1558.2,1558.2,1558.2,0.0,-0.12941117448622208,-0.19514255163902028,0,0,84.1742695392055,0.0
324,2023-03-05 07:45:00-06:00,1558.2,1558.2,1558.2,1558.2,0.0,-0.11758934190766013,-0.17790850503205136,0,0,84.1742695392055,0.0
325,2023-03-05 08:00:00-06:00,1558.2,1558.2,1558.2,1558.2,0.0,-0.10681600719499329,-0.16211017217937176,0,0,84.1742695392055,0.0
326,2023-03-05 08:15:00-06:00,1558.2,1558.2,1558.2,1558.2,0.0,-0.09700321970876757,-0.1476419605192375,0,0,84.1742695392055,0.0
327,2023-03-05 08:30:00-06:00,1558.2,1558.2,1558.2,1558.2,0.0,-0.08806957332240017,-0.13440365225327366,0,0,84.1742695392055,0.0
328,2023-03-05 08:45:00-06:00,1558.2,1558.2,1558.2,1558.2,0.0,-0.07993986494125238,-0.12230058840615782,0,0,84.1742695392055,0.0
329,2023-03-05 09:00:00-06:00,1558.2,1569.44,1558.2,1569.44,0.00632,0.5862098365660131,0.03514617269876906,0,0,84.1742695392055,0.0
330,2023-03-05 09:15:00-06:00,1569.44,1569.44,1569.44,1569.44,0.0,1.0876034199677633,0.2690255609807678,0,0,84.1742695392055,0.0
331,2023-03-05 09:30:00-06:00,1569.44,1569.44,1569.44,1569.44,0.0,1.455518604037934,0.532690681660138,0,0,84.1742695392055,0.0
332,2023-03-05 09:45:00-06:00,1569.44,1569.44,1569.44,1569.44,0.0,1.7158563295124623,0.7956163811828767,0,0,84.1742695392055,0.0
333,2023-03-05 10:00:00-06:00,1569.44,1569.44,1569.44,1569.44,0.0,1.890021748215986,1.038817573856901,0,0,84.1742695392055,0.0
334,2023-03-05 10:15:00-06:00,1569.44,1569.44,1569.44,1569.44,0.0,1.9956645523045609,1.2514502357341586,0,0,84.1742695392055,0.0
335,2023-03-05 10:30:00-06:00,1569.44,1569.44,1569.44,1569.44,0.0,2.0473007715181666,1.4283059103528268,0,0,84.1742695392055,0.0
336,2023-03-05 10:45:00-06:00,1569.44,1569.44,1569.44,1569.44,0.0,2.056834715582454,1.567978978181633,0,0,84.1742695392055,0.0
337,2023-03-05 11:00:00-06:00,1569.44,1569.44,1569.44,1569.44,0.0,2.0339968234475236,1.671538499351831,0,0,84.1742695392055,0.0
338,2023-03-05 11:15:00-06:00,1569.44,1569.44,1569.44,1569.44,0.0,1.9867107181360097,1.7415767701927596,0,0,84.1742695392055,0.0
339,2023-03-05 11:30:00-06:00,1569.44,1571.95,1569.44,1571.95,0.216247,2.0685069127052884,1.8142279129733214,0,0,84.1742695392055,0.0
340,2023-03-05 11:45:00-06:00,1571.95,1571.95,1571.95,1571.95,0.0,2.10081964902065,1.8779149654282834,0,0,84.1742695392055,0.0
341,2023-03-05 12:00:00-06:00,1571.95,1571.95,1571.95,1571.95,0.0,2.0947759980824685,1.9261063060181023,0,0,84.1742695392055,0.0
342,2023-03-05 12:15:00-06:00,1571.95,1571.95,1571.95,1571.95,0.0,2.0594564851212454,1.955739679152134,0,0,84.1742695392055,0.0
343,2023-03-05 12:30:00-06:00,1571.95,1571.95,1571.95,1571.95,0.0,2.0022418179075885,1.9660734877644572,0,0,84.1742695392055,0.0
344,2023-03-05 12:45:00-06:00,1571.95,1571.95,1571.95,1571.95,0.0,1.9291032365181309,1.9578578763763848,0,-1,92.27377634192658,-1.9004931972789123
345,2023-03-05 13:00:00-06:00,1571.95,1571.95,1571.95,1571.95,0.0,1.8448454473002585,1.9327440032483567,0,0,92.27377634192658,0.0
346,2023-03-05 13:15:00-06:00,1571.95,1571.95,1565.74,1565.74,0.26,1.389353653396256,1.811990592170112,0,0,92.27377634192658,0.0
347,2023-03-05 13:30:00-06:00,1565.74,1565.74,1565.74,1565.74,0.0,1.0202869884165011,1.6360564580026429,0,0,92.27377634192658,0.0
348,2023-03-05 13:45:00-06:00,1565.74,1565.74,1565.74,1565.74,0.0,0.7227921864587188,1.4331088421039933,0,0,92.27377634192658,0.0
349,2023-03-05 14:00:00-06:00,1565.74,1565.74,1565.74,1565.74,0.0,0.4844493939494896,1.2222956314029925,0,0,92.27377634192658,0.0
350,2023-03-05 14:15:00-06:00,1565.74,1565.74,1565.74,1565.74,0.0,0.29488367523072156,1.0162040855869323,0,0,92.27377634192658,0.0
351,2023-03-05 14:30:00-06:00,1565.74,1565.74,1565.74,1565.74,0.0,0.14543763159281298,0.8227004291437947,0,0,92.27377634192658,0.0
352,2023-03-05 14:45:00-06:00,1565.74,1565.74,1565.74,1565.74,0.0,0.028895603582896,0.6462993567969284,0,0,92.27377634192658,0.0
353,2023-03-05 15:00:00-06:00,1565.74,1570.64,1565.74,1570.64,0.008589,0.22643089197686095,0.5529952535035801,0,0,92.27377634192658,0.0
354,2023-03-05 15:15:00-06:00,1570.64,1570.64,1570.64,1570.64,0.0,0.37433987258646084,0.5132940577442203,0,0,92.27377634192658,0.0
355,2023-03-05 15:30:00-06:00,1570.64,1581.0,1562.09,1562.09,2.607874,-0.019009514017398033,0.3950043751305274,0,0,92.27377634192658,0.0
356,2023-03-05 15:45:00-06:00,1562.09,1562.09,1562.09,1562.09,0.0,-0.3198665973293373,0.23614415902833524,0,0,92.27377634192658,0.0
357,2023-03-05 16:00:00-06:00,1562.09,1562.09,1562.09,1562.09,0.0,-0.5455063922850059,0.06244403651425945,0,0,92.27377634192658,0.0
358,2023-03-05 16:15:00-06:00,1562.09,1563.56,1562.09,1563.56,0.001001,-0.6241023321258581,-0.09012182318354445,0,0,92.27377634192658,0.0
359,2023-03-05 16:30:00-06:00,1563.56,1563.56,1563.56,1563.56,0.0,-0.6751284936578941,-0.2201233055111777,0,0,92.27377634192658,0.0
360,2023-03-05 16:45:00-06:00,1563.56,1563.56,1563.56,1563.56,0.0,-0.704300485546355,-0.3277182344078837,0,0,92.27377634192658,0.0
361,2023-03-05 17:00:00-06:00,1563.56,1563.56,1563.56,1563.56,0.0,-0.716314201160003,-0.4140728936861324,0,0,92.27377634192658,0.0
362,2023-03-05 17:15:00-06:00,1563.56,1563.56,1563.56,1563.56,0.0,-0.7150160684075217,-0.48094915473533006,0,0,92.27377634192658,0.0
363,2023-03-05 17:30:00-06:00,1563.56,1568.91,1563.56,1568.91,1.588391,-0.38999272035289323,-0.4607366137614552,0,1,82.27377634192658,0.0
364,2023-03-05 17:45:00-06:00,1568.91,1568.91,1568.91,1568.91,0.0,-0.1354511429728973,-0.38845095358622006,0,0,82.27377634192658,0.0
365,2023-03-05 18:00:00-06:00,1568.91,1568.91,1568.91,1568.91,0.0,0.06140231579752253,-0.2884835603898328,0,0,82.27377634192658,0.0
366,2023-03-05 18:15:00-06:00,1568.91,1568.91,1568.91,1568.91,0.0,0.2112073107418837,-0.1774411445827847,0,0,82.27377634192658,0.0
367,2023-03-05 18:30:00-06:00,1568.91,1568.91,1568.91,1568.91,0.0,0.32279857338062357,-0.06627676281313843,0,0,82.27377634192658,0.0
368,2023-03-05 18:45:00-06:00,1568.91,1568.91,1568.91,1568.91,0.0,0.40349959754939846,0.03811798393409198,0,0,82.27377634192658,0.0
369,2023-03-05 19:00:00-06:00,1568.91,1568.91,1568.91,1568.91,0.0,0.45936961828579115,0.13172945823446955,0,0,82.27377634192658,0.0
370,2023-03-05 19:15:00-06:00,1568.91,1568.91,1568.91,1568.91,0.0,0.49541121484548967,0.2125476263702518,0,0,82.27377634192658,0.0
371,2023-03-05 19:30:00-06:00,1568.91,1568.91,1568.91,1568.91,0.0,0.5157447270123612,0.27992475984627607,0,0,82.27377634192658,0.0
372,2023-03-05 19:45:00-06:00,1568.91,1568.91,1568.91,1568.91,0.0,0.5237547091912802,0.3341091930340548,0,0,82.27377634192658,0.0
373,2023-03-05 20:00:00-06:00,1568.91,1568.91,1568.91,1568.91,0.0,0.5222128316770522,0.37591000162138755,0,0,82.27377634192658,0.0
